                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                0.72117,                0.47215,                 1.0134,                0.95679,                0.96387,                0.97657,                0.68508,                 1.1832,                0.51744,                  1.343,              0.0005149,              0.0005149,              0.0005149
                    149,                0.70678,                0.49198,                 1.0103,                0.96105,                0.85504,                0.92341,                0.64164,                  1.183,                0.72422,                 1.3589,              0.0005116,              0.0005116,              0.0005116
                    150,                0.75083,                0.50693,                 1.0403,                0.96988,                0.93151,                0.98089,                0.67477,                 1.2045,                0.54763,                 1.3635,              0.0005083,              0.0005083,              0.0005083
                    151,                0.75002,                0.50416,                 1.0315,                0.96527,                0.93836,                0.97764,                0.67193,                 1.1966,                0.56361,                 1.3671,               0.000505,               0.000505,               0.000505
                    152,                0.71125,                 0.4805,                 1.0089,                0.98208,                0.92264,                0.96292,                0.66908,                 1.2249,                0.52532,                 1.4042,              0.0005017,              0.0005017,              0.0005017
                    153,                0.70456,                 0.4774,                 1.0093,                0.95866,                0.96413,                0.98354,                0.68576,                 1.1874,                0.50246,                 1.3577,              0.0004984,              0.0004984,              0.0004984
                    154,                 0.7098,                 0.4896,                 1.0199,                0.97862,                0.93427,                0.97939,                0.67664,                 1.1985,                0.51241,                 1.3695,              0.0004951,              0.0004951,              0.0004951
                    155,                0.74915,                0.51515,                 1.0401,                0.96058,                0.73098,                0.80533,                0.54875,                 1.3358,                 1.1769,                 1.4814,              0.0004918,              0.0004918,              0.0004918
                    156,                0.70885,                0.49932,                  1.016,                0.96588,                  0.825,                0.90655,                0.62312,                 1.2256,                0.77444,                 1.3974,              0.0004885,              0.0004885,              0.0004885
                    157,                0.72177,                0.49846,                  1.027,                0.97711,                0.96559,                0.98447,                0.67935,                 1.1818,                 0.5111,                  1.357,              0.0004852,              0.0004852,              0.0004852
                    158,                0.70683,                0.49738,                 1.0166,                0.97236,                0.94671,                0.97331,                0.67731,                 1.1849,                0.51704,                 1.3546,              0.0004819,              0.0004819,              0.0004819
                    159,                0.70862,                0.48659,                 1.0122,                0.96962,                0.87784,                0.93889,                 0.6593,                 1.1984,                 0.5956,                 1.3695,              0.0004786,              0.0004786,              0.0004786
                    160,                0.70785,                0.48469,                 1.0086,                0.94284,                0.75905,                0.88363,                0.61002,                 1.2424,                0.78497,                 1.3982,              0.0004753,              0.0004753,              0.0004753
                    161,                0.71442,                0.48857,                 1.0134,                 0.9747,                0.94333,                0.97225,                0.65938,                 1.2498,                0.51669,                 1.4144,               0.000472,               0.000472,               0.000472
                    162,                0.70181,                0.49099,                 1.0192,                0.98093,                0.92557,                0.95942,                0.65403,                  1.255,                0.52505,                 1.4392,              0.0004687,              0.0004687,              0.0004687
                    163,                0.71548,                0.50486,                 1.0221,                0.95691,                0.92203,                0.95869,                0.65678,                 1.2435,                0.54492,                 1.4181,              0.0004654,              0.0004654,              0.0004654
                    164,                0.71628,                0.48831,                 1.0134,                 0.9749,                0.95291,                 0.9822,                0.67879,                 1.1897,                0.50658,                 1.3757,              0.0004621,              0.0004621,              0.0004621
                    165,                0.69589,                0.48334,                   1.02,                0.96792,                0.96088,                0.98491,                0.68791,                 1.1698,                0.49949,                 1.3461,              0.0004588,              0.0004588,              0.0004588
                    166,                0.70936,                0.49639,                 1.0214,                0.97473,                0.96976,                0.98619,                0.67828,                  1.187,                0.49816,                  1.364,              0.0004555,              0.0004555,              0.0004555
                    167,                0.70159,                0.47487,                 1.0128,                0.98234,                0.93041,                0.96568,                0.66371,                 1.2398,                0.52835,                 1.4302,              0.0004522,              0.0004522,              0.0004522
                    168,                0.70164,                0.48966,                 1.0146,                0.97115,                0.94169,                0.97575,                0.68224,                 1.2015,                0.50316,                 1.3833,              0.0004489,              0.0004489,              0.0004489
                    169,                0.72014,                0.51082,                 1.0279,                0.97243,                0.95412,                0.97989,                0.68152,                 1.1838,                0.50794,                 1.3639,              0.0004456,              0.0004456,              0.0004456
                    170,                0.73171,                0.48494,                 1.0269,                0.97698,                0.93404,                0.96709,                 0.6691,                  1.222,                0.50203,                 1.3915,              0.0004423,              0.0004423,              0.0004423
                    171,                0.70193,                0.48011,                 1.0115,                0.97382,                0.95229,                0.98454,                0.68513,                 1.1824,                0.50316,                 1.3567,               0.000439,               0.000439,               0.000439
                    172,                0.67937,                0.46878,                 1.0109,                0.97402,                0.96261,                0.98658,                0.69034,                 1.1783,                 0.4932,                 1.3641,              0.0004357,              0.0004357,              0.0004357
                    173,                0.68559,                0.47353,                 1.0048,                0.98147,                0.96011,                0.98524,                0.69269,                 1.1774,                0.48615,                 1.3615,              0.0004324,              0.0004324,              0.0004324
                    174,                 0.6913,                0.46983,                 1.0047,                0.97811,                0.95973,                 0.9807,                0.68006,                 1.2058,                 0.5084,                 1.3843,              0.0004291,              0.0004291,              0.0004291
                    175,                 0.7359,                0.49997,                   1.04,                0.96419,                0.90095,                0.94654,                0.65383,                 1.2245,                0.59229,                 1.4015,              0.0004258,              0.0004258,              0.0004258
                    176,                0.69809,                0.48122,                  1.017,                0.95038,                0.94422,                0.96611,                0.67385,                 1.2225,                0.53282,                 1.4035,              0.0004225,              0.0004225,              0.0004225
                    177,                0.69163,                0.47109,                 1.0163,                0.96407,                0.94257,                 0.9767,                0.67292,                 1.1993,                0.52168,                 1.3592,              0.0004192,              0.0004192,              0.0004192
                    178,                0.71116,                0.48653,                 1.0231,                0.97108,                0.96108,                0.98135,                0.68783,                 1.1804,                 0.4774,                 1.3481,              0.0004159,              0.0004159,              0.0004159
                    179,                0.68911,                0.46996,                 1.0075,                0.97291,                0.92406,                0.96375,                0.66717,                 1.2273,                0.52928,                  1.389,              0.0004126,              0.0004126,              0.0004126
                    180,                0.69643,                 0.4817,                 1.0107,                0.98839,                0.95915,                0.98734,                0.68305,                 1.1958,                0.49848,                 1.3724,              0.0004093,              0.0004093,              0.0004093
                    181,                0.68185,                0.47618,                 1.0048,                0.98018,                0.97129,                0.98453,                0.68415,                  1.162,                0.47354,                  1.354,               0.000406,               0.000406,               0.000406
                    182,                0.67765,                 0.4654,                 1.0018,                  0.973,                0.95538,                0.98038,                0.68579,                 1.1757,                0.47438,                 1.3593,              0.0004027,              0.0004027,              0.0004027
                    183,                0.68828,                0.45788,                 1.0065,                0.97046,                0.95258,                0.96936,                0.67173,                 1.2129,                0.48494,                 1.4009,              0.0003994,              0.0003994,              0.0003994
                    184,                0.68815,                0.47297,                  1.007,                0.96682,                0.93056,                0.96397,                0.66738,                 1.2018,                0.50065,                 1.3892,              0.0003961,              0.0003961,              0.0003961
                    185,                0.69481,                0.48482,                 1.0084,                0.95629,                0.94327,                0.97896,                0.68124,                 1.1746,                0.51104,                 1.3511,              0.0003928,              0.0003928,              0.0003928
                    186,                0.69367,                0.46166,                   1.01,                0.96945,                  0.961,                0.98115,                0.68007,                 1.1839,                0.49126,                  1.362,              0.0003895,              0.0003895,              0.0003895
                    187,                0.68873,                0.45424,                 1.0041,                0.98441,                0.96105,                0.98676,                0.68831,                 1.1654,                0.48618,                 1.3529,              0.0003862,              0.0003862,              0.0003862
                    188,                 0.6785,                0.45082,                 1.0065,                0.98141,                0.96654,                0.98711,                 0.6895,                 1.1795,                0.47915,                 1.3552,              0.0003829,              0.0003829,              0.0003829
                    189,                0.69433,                0.46188,                 1.0036,                 0.9855,                0.96537,                0.98755,                0.69508,                 1.1426,                 0.4744,                 1.3318,              0.0003796,              0.0003796,              0.0003796
                    190,                0.67371,                0.45987,                 1.0015,                0.97735,                 0.9292,                0.96005,                 0.6637,                 1.2072,                0.50084,                 1.3928,              0.0003763,              0.0003763,              0.0003763
                    191,                0.69192,                0.46144,                 1.0147,                0.97935,                0.94985,                0.98304,                0.68769,                  1.168,                0.50063,                 1.3532,               0.000373,               0.000373,               0.000373
                    192,                0.67712,                0.44893,                 1.0008,                0.97644,                0.95938,                0.98348,                0.68969,                 1.1803,                0.50184,                  1.363,              0.0003697,              0.0003697,              0.0003697
                    193,                0.68872,                0.44801,                 1.0156,                0.97821,                0.94183,                0.97061,                0.67703,                   1.21,                0.47946,                 1.3888,              0.0003664,              0.0003664,              0.0003664
                    194,                0.66667,                0.44021,                0.98523,                0.96777,                0.89552,                0.95573,                0.66089,                 1.1944,                0.57309,                 1.3746,              0.0003631,              0.0003631,              0.0003631
                    195,                0.68682,                 0.4617,                 1.0016,                0.96481,                0.93685,                0.96665,                0.67397,                 1.1825,                0.51842,                 1.3696,              0.0003598,              0.0003598,              0.0003598
                    196,                0.67583,                0.45257,                0.99396,                0.97727,                 0.9487,                0.97273,                0.67816,                 1.2136,                0.49228,                 1.3909,              0.0003565,              0.0003565,              0.0003565
                    197,                0.67137,                0.45205,                  0.991,                0.97042,                0.94629,                0.97554,                0.68191,                 1.1941,                0.49492,                 1.3693,              0.0003532,              0.0003532,              0.0003532
                    198,                0.68911,                0.45431,                 1.0155,                0.96376,                0.94854,                0.96928,                0.67563,                  1.205,                0.48976,                 1.3958,              0.0003499,              0.0003499,              0.0003499
                    199,                0.66455,                 0.4507,                0.99878,                0.98257,                0.96858,                0.98548,                0.68778,                  1.187,                0.48255,                 1.3738,              0.0003466,              0.0003466,              0.0003466
                    200,                0.67578,                0.45691,                0.99531,                0.97853,                0.96438,                0.98334,                0.68586,                 1.1829,                0.49499,                 1.3672,              0.0003433,              0.0003433,              0.0003433
                    201,                0.67172,                 0.4423,                0.98635,                0.98593,                0.96009,                0.98694,                0.69246,                 1.1636,                 0.4833,                 1.3534,                0.00034,                0.00034,                0.00034
                    202,                0.68592,                0.44651,                 1.0027,                0.95464,                0.85073,                0.91602,                0.63484,                 1.2159,                0.70315,                 1.4014,              0.0003367,              0.0003367,              0.0003367
                    203,                0.66474,                0.43993,                 1.0019,                0.95793,                0.88758,                0.94985,                0.65307,                 1.2051,                0.61798,                 1.3936,              0.0003334,              0.0003334,              0.0003334
                    204,                0.65631,                0.42956,                0.98223,                0.97183,                0.95077,                0.97426,                0.67576,                 1.2175,                0.49137,                 1.3933,              0.0003301,              0.0003301,              0.0003301
                    205,                0.68413,                 0.4612,                 1.0004,                0.97544,                0.92979,                0.96073,                0.66209,                 1.2276,                0.51104,                 1.4081,              0.0003268,              0.0003268,              0.0003268
                    206,                0.67081,                 0.4391,                0.99496,                0.96937,                0.95616,                0.97301,                0.67602,                 1.2158,                 0.4892,                  1.403,              0.0003235,              0.0003235,              0.0003235
                    207,                0.66661,                 0.4414,                0.99267,                0.97919,                0.95417,                0.98436,                0.68696,                  1.183,                0.48167,                 1.3727,              0.0003202,              0.0003202,              0.0003202
                    208,                0.65353,                0.43407,                 0.9878,                0.97087,                0.95849,                0.98318,                0.68602,                 1.1782,                0.48828,                  1.368,              0.0003169,              0.0003169,              0.0003169
                    209,                0.66029,                0.43601,                0.99361,                0.96744,                0.95099,                 0.9732,                0.67001,                 1.2234,                0.48854,                 1.4097,              0.0003136,              0.0003136,              0.0003136
                    210,                0.66018,                0.44446,                0.99664,                0.98427,                0.93097,                0.96248,                0.66548,                  1.239,                 0.4901,                 1.4212,              0.0003103,              0.0003103,              0.0003103
                    211,                0.67495,                 0.4432,                 1.0021,                0.97571,                0.96772,                0.98671,                0.68785,                 1.1767,                0.48319,                 1.3609,               0.000307,               0.000307,               0.000307
                    212,                0.67584,                0.44662,                0.98943,                0.96959,                0.94329,                0.96893,                0.67058,                 1.2064,                0.49212,                 1.3891,              0.0003037,              0.0003037,              0.0003037
                    213,                0.67419,                0.45339,                0.99585,                0.95603,                0.92502,                0.95204,                0.66281,                  1.213,                0.52806,                  1.399,              0.0003004,              0.0003004,              0.0003004
                    214,                0.66481,                0.43653,                0.99296,                0.96329,                0.96532,                 0.9807,                0.68968,                 1.1708,                0.48207,                  1.361,              0.0002971,              0.0002971,              0.0002971
                    215,                 0.6636,                0.44485,                0.98999,                0.96904,                0.96575,                0.98276,                0.69352,                 1.1698,                0.47275,                 1.3575,              0.0002938,              0.0002938,              0.0002938
                    216,                0.66206,                0.43523,                0.99642,                0.97554,                0.95279,                0.98306,                0.69038,                 1.1806,                0.49787,                   1.38,              0.0002905,              0.0002905,              0.0002905
                    217,                0.65515,                0.43449,                0.99083,                0.97798,                0.95396,                0.98336,                0.68756,                 1.1821,                0.48451,                 1.3625,              0.0002872,              0.0002872,              0.0002872
                    218,                0.65868,                0.42996,                0.99627,                0.97472,                0.95465,                0.98298,                0.69335,                 1.1851,                0.48556,                 1.3649,              0.0002839,              0.0002839,              0.0002839
                    219,                0.65491,                0.43155,                0.99289,                 0.9643,                0.94866,                0.97056,                0.66624,                 1.2567,                0.50569,                 1.4413,              0.0002806,              0.0002806,              0.0002806
                    220,                0.66005,                0.43613,                 0.9878,                 0.9814,                0.96395,                0.98655,                0.69339,                 1.1745,                0.47255,                 1.3593,              0.0002773,              0.0002773,              0.0002773
                    221,                0.65491,                 0.4325,                 0.9915,                0.98019,                0.97233,                 0.9864,                0.69899,                 1.1671,                0.47154,                 1.3507,               0.000274,               0.000274,               0.000274
                    222,                0.66086,                0.43535,                 0.9931,                0.97686,                0.96842,                0.98425,                0.68913,                 1.1844,                0.48366,                 1.3706,              0.0002707,              0.0002707,              0.0002707
                    223,                0.65512,                0.43379,                0.98446,                0.97119,                0.96761,                0.98291,                0.69263,                 1.1632,                0.47096,                 1.3529,              0.0002674,              0.0002674,              0.0002674
                    224,                0.65377,                0.44522,                0.98485,                0.96357,                0.93753,                0.96808,                  0.674,                 1.2211,                0.50615,                 1.3969,              0.0002641,              0.0002641,              0.0002641
                    225,                0.66495,                0.43449,                0.99064,                0.96911,                0.93856,                0.96719,                0.67039,                 1.2051,                0.49681,                 1.3921,              0.0002608,              0.0002608,              0.0002608
                    226,                0.65787,                0.42811,                 1.0006,                0.97315,                0.96374,                0.98367,                0.69467,                 1.1704,                0.47699,                 1.3594,              0.0002575,              0.0002575,              0.0002575
                    227,                0.65868,                0.43478,                0.99294,                0.97904,                0.95712,                0.98684,                0.69261,                 1.1871,                 0.4939,                 1.3694,              0.0002542,              0.0002542,              0.0002542
                    228,                0.64355,                0.42182,                0.97433,                0.96545,                0.89595,                 0.9526,                0.65891,                 1.2146,                0.56496,                 1.3976,              0.0002509,              0.0002509,              0.0002509
                    229,                0.66943,                0.44511,                0.98675,                0.96126,                 0.9419,                0.96566,                0.67637,                  1.225,                0.48845,                 1.4048,              0.0002476,              0.0002476,              0.0002476
                    230,                0.64345,                0.40729,                0.98223,                0.97619,                0.93666,                0.97181,                0.68179,                 1.1915,                0.49778,                 1.3834,              0.0002443,              0.0002443,              0.0002443
                    231,                0.65365,                0.42821,                0.98663,                0.98074,                 0.9651,                0.98462,                 0.6962,                 1.1619,                0.47109,                 1.3582,               0.000241,               0.000241,               0.000241
                    232,                0.65113,                0.42735,                0.98364,                0.98025,                0.95794,                0.98182,                0.69078,                  1.188,                0.47561,                 1.3806,              0.0002377,              0.0002377,              0.0002377
                    233,                0.63773,                0.41435,                0.97895,                0.98068,                0.95302,                0.98128,                0.69284,                 1.1839,                0.47161,                 1.3631,              0.0002344,              0.0002344,              0.0002344
                    234,                0.64226,                0.43289,                 0.9874,                0.98447,                0.96301,                0.98452,                0.69404,                 1.1703,                0.47747,                 1.3551,              0.0002311,              0.0002311,              0.0002311
                    235,                 0.6494,                0.43734,                0.99189,                0.98036,                0.97086,                0.98554,                0.69814,                 1.1521,                0.47308,                 1.3462,              0.0002278,              0.0002278,              0.0002278
                    236,                0.64102,                0.42253,                0.97913,                0.97513,                0.95029,                0.98065,                0.68854,                 1.1769,                0.48497,                 1.3615,              0.0002245,              0.0002245,              0.0002245
                    237,                0.63277,                0.42058,                0.98271,                0.97905,                0.93199,                0.96183,                  0.673,                 1.2232,                0.49601,                 1.4074,              0.0002212,              0.0002212,              0.0002212
                    238,                0.64727,                0.41754,                0.98305,                0.97254,                0.92942,                0.96379,                0.66972,                 1.2205,                0.49238,                  1.389,              0.0002179,              0.0002179,              0.0002179
                    239,                0.63881,                0.41814,                 0.9754,                0.97576,                0.95436,                 0.9845,                 0.6918,                 1.1776,                0.47976,                 1.3713,              0.0002146,              0.0002146,              0.0002146
                    240,                0.64688,                0.41695,                 0.9861,                0.97001,                0.97533,                0.98649,                0.68903,                 1.1715,                0.47481,                 1.3707,              0.0002113,              0.0002113,              0.0002113
                    241,                 0.6362,                0.40655,                0.97712,                0.97322,                0.96612,                0.98501,                0.69061,                 1.1714,                0.48242,                 1.3674,               0.000208,               0.000208,               0.000208
                    242,                0.64065,                 0.4352,                0.98078,                0.97423,                0.96208,                0.98113,                 0.6873,                 1.1843,                0.46836,                 1.3854,              0.0002047,              0.0002047,              0.0002047
                    243,                0.63049,                0.41406,                0.98279,                0.97501,                0.96336,                0.98588,                0.68942,                 1.1694,                0.47382,                 1.3651,              0.0002014,              0.0002014,              0.0002014
                    244,                0.64323,                0.42412,                0.98596,                0.97318,                 0.9681,                0.98271,                 0.6943,                 1.1684,                0.48252,                 1.3644,              0.0001981,              0.0001981,              0.0001981
                    245,                0.63059,                0.41256,                0.98656,                0.96665,                0.95042,                0.96996,                0.67709,                 1.2065,                0.48524,                 1.4084,              0.0001948,              0.0001948,              0.0001948
                    246,                0.63587,                0.41717,                0.98526,                0.97119,                0.96222,                0.98423,                0.69149,                  1.165,                0.47707,                 1.3615,              0.0001915,              0.0001915,              0.0001915
                    247,                0.64237,                0.41939,                0.98724,                0.97534,                0.95614,                0.97923,                0.68577,                  1.174,                0.47661,                 1.3647,              0.0001882,              0.0001882,              0.0001882
                    248,                0.63421,                0.42017,                0.97831,                0.97782,                0.96245,                0.98206,                0.69081,                 1.1723,                0.46702,                 1.3674,              0.0001849,              0.0001849,              0.0001849
                    249,                0.63185,                0.41268,                 0.9778,                   0.98,                0.95491,                0.98138,                0.69124,                  1.167,                0.46498,                 1.3638,              0.0001816,              0.0001816,              0.0001816
                    250,                0.63037,                0.42148,                0.97389,                 0.9719,                0.93915,                0.96622,                0.67316,                 1.2135,                0.49116,                 1.4114,              0.0001783,              0.0001783,              0.0001783
                    251,                0.62877,                0.41462,                0.97764,                0.96399,                0.93872,                0.96434,                0.67072,                 1.2167,                 0.5003,                 1.4133,               0.000175,               0.000175,               0.000175
                    252,                0.63856,                0.40929,                 0.9824,                0.97503,                0.95394,                0.98093,                0.68866,                 1.1607,                0.46732,                 1.3587,              0.0001717,              0.0001717,              0.0001717
                    253,                0.62066,                0.40923,                0.97736,                0.98139,                0.95801,                0.98095,                0.69641,                 1.1681,                0.46164,                 1.3738,              0.0001684,              0.0001684,              0.0001684
                    254,                0.62089,                0.40662,                0.97124,                0.97424,                0.93858,                0.97223,                0.68395,                  1.197,                0.47402,                 1.3977,              0.0001651,              0.0001651,              0.0001651
                    255,                0.63199,                0.41599,                0.98166,                0.97748,                  0.962,                0.98628,                0.69336,                 1.1631,                0.46361,                 1.3598,              0.0001618,              0.0001618,              0.0001618
                    256,                 0.6332,                0.40879,                0.97924,                0.95885,                0.94087,                0.96697,                0.67342,                 1.2187,                0.48541,                  1.407,              0.0001585,              0.0001585,              0.0001585
                    257,                0.63155,                0.40924,                0.98311,                0.98518,                 0.9578,                 0.9869,                0.69744,                 1.1653,                0.46991,                 1.3607,              0.0001552,              0.0001552,              0.0001552
                    258,                0.61471,                0.40458,                0.97201,                0.97486,                 0.9548,                0.98558,                0.69352,                 1.1689,                0.47655,                 1.3654,              0.0001519,              0.0001519,              0.0001519
                    259,                0.62876,                0.42436,                0.96782,                0.96295,                0.94277,                0.96974,                 0.6825,                 1.1987,                0.47983,                 1.3989,              0.0001486,              0.0001486,              0.0001486
                    260,                0.62833,                 0.4087,                0.96549,                 0.9513,                0.92984,                 0.9602,                0.67274,                 1.1966,                0.50235,                 1.3857,              0.0001453,              0.0001453,              0.0001453
                    261,                0.62153,                0.40553,                0.98219,                 0.9616,                0.94301,                0.96518,                0.67605,                 1.2121,                0.48418,                 1.4042,               0.000142,               0.000142,               0.000142
                    262,                 0.6116,                0.39305,                0.96977,                0.97434,                 0.9331,                0.96544,                0.68098,                  1.208,                0.48081,                 1.4035,              0.0001387,              0.0001387,              0.0001387
                    263,                0.62774,                0.40538,                0.97446,                0.97604,                0.96508,                0.98425,                 0.6934,                 1.1631,                0.48004,                 1.3571,              0.0001354,              0.0001354,              0.0001354
                    264,                0.61573,                0.40226,                0.96859,                0.97355,                0.96518,                0.98245,                0.69055,                 1.1855,                0.47694,                 1.3808,              0.0001321,              0.0001321,              0.0001321
                    265,                0.62585,                0.40638,                0.97195,                0.97109,                0.96447,                0.98415,                0.69488,                 1.1716,                0.47305,                 1.3653,              0.0001288,              0.0001288,              0.0001288
                    266,                0.63038,                 0.4173,                0.98336,                0.96894,                0.93973,                0.96554,                0.67717,                 1.2042,                0.48497,                 1.3924,              0.0001255,              0.0001255,              0.0001255
                    267,                  0.628,                0.42028,                0.98706,                0.97306,                0.93402,                0.96263,                 0.6746,                 1.1975,                0.48371,                 1.3886,              0.0001222,              0.0001222,              0.0001222
                    268,                0.61316,                0.41515,                0.97015,                0.95764,                0.94411,                0.96534,                 0.6724,                 1.2221,                0.48292,                 1.4113,              0.0001189,              0.0001189,              0.0001189
                    269,                0.62105,                0.40766,                 0.9781,                0.97061,                0.97093,                0.98434,                0.69443,                 1.1614,                0.46036,                 1.3557,              0.0001156,              0.0001156,              0.0001156
                    270,                0.62104,                0.40289,                0.97251,                0.96259,                0.93531,                0.96374,                0.67406,                 1.2155,                0.48972,                 1.4047,              0.0001123,              0.0001123,              0.0001123
                    271,                 0.6208,                0.40114,                0.98473,                 0.9622,                0.94164,                0.96359,                0.67379,                 1.2235,                0.48213,                 1.4177,               0.000109,               0.000109,               0.000109
                    272,                0.61913,                0.39456,                  0.965,                0.97187,                0.96346,                0.98414,                0.69646,                 1.1713,                0.46828,                 1.3737,              0.0001057,              0.0001057,              0.0001057
                    273,                0.60047,                0.39168,                0.96105,                0.96997,                0.96836,                 0.9841,                0.69641,                 1.1709,                0.46546,                 1.3735,              0.0001024,              0.0001024,              0.0001024
                    274,                0.60076,                0.39106,                0.95955,                0.97684,                0.96383,                 0.9846,                0.69614,                 1.1769,                 0.4684,                 1.3739,               9.91e-05,               9.91e-05,               9.91e-05
                    275,                0.61498,                0.39593,                0.96688,                0.96078,                 0.9693,                0.98382,                0.69175,                 1.1827,                0.47547,                 1.3743,               9.58e-05,               9.58e-05,               9.58e-05
                    276,                0.59526,                0.38616,                0.96548,                0.96736,                 0.9634,                0.98253,                0.69469,                 1.1753,                0.47127,                 1.3729,               9.25e-05,               9.25e-05,               9.25e-05
                    277,                 0.6109,                0.38941,                0.96802,                0.98104,                0.95128,                0.98431,                0.69375,                 1.1756,                0.47024,                 1.3701,               8.92e-05,               8.92e-05,               8.92e-05
                    278,                0.61653,                  0.398,                0.96789,                0.97773,                0.95994,                0.98672,                0.69875,                 1.1673,                0.45974,                 1.3672,               8.59e-05,               8.59e-05,               8.59e-05
                    279,                0.62399,                0.39891,                0.97294,                0.97495,                0.92085,                0.96372,                 0.6759,                 1.2043,                 0.4823,                 1.4023,               8.26e-05,               8.26e-05,               8.26e-05
                    280,                0.61436,                0.39372,                0.97755,                0.96669,                0.92884,                0.96309,                0.67292,                 1.2303,                0.47794,                 1.4265,               7.93e-05,               7.93e-05,               7.93e-05
                    281,                0.59985,                0.38654,                0.96184,                0.95927,                0.94757,                 0.9712,                 0.6809,                   1.21,                0.47421,                 1.4108,                7.6e-05,                7.6e-05,                7.6e-05
                    282,                0.61688,                0.41333,                0.97231,                0.94917,                0.94607,                0.96535,                0.67669,                 1.2147,                0.48107,                 1.4156,               7.27e-05,               7.27e-05,               7.27e-05
                    283,                0.60075,                0.38594,                0.96269,                0.96357,                 0.9391,                0.96483,                0.67461,                 1.2146,                0.47894,                 1.4143,               6.94e-05,               6.94e-05,               6.94e-05
                    284,                0.61913,                0.40051,                0.97426,                0.98043,                0.91839,                0.96564,                0.67251,                   1.23,                0.48436,                 1.4312,               6.61e-05,               6.61e-05,               6.61e-05
                    285,                0.59857,                0.39642,                  0.966,                 0.9741,                0.95674,                0.98461,                0.69462,                 1.1703,                0.46924,                 1.3698,               6.28e-05,               6.28e-05,               6.28e-05
                    286,                0.60583,                0.39142,                0.96258,                0.97619,                0.95993,                 0.9847,                0.69324,                 1.1693,                0.46481,                 1.3687,               5.95e-05,               5.95e-05,               5.95e-05
                    287,                0.60796,                0.39619,                0.95181,                0.98262,                 0.9596,                0.98532,                0.70161,                 1.1639,                0.46175,                 1.3649,               5.62e-05,               5.62e-05,               5.62e-05
                    288,                0.58435,                 0.3767,                0.95879,                 0.9794,                0.92673,                0.96571,                0.67766,                 1.2205,                0.48017,                 1.4195,               5.29e-05,               5.29e-05,               5.29e-05
                    289,                0.59521,                0.37065,                0.96991,                0.96089,                0.93652,                0.96493,                0.67635,                 1.2179,                0.48775,                 1.4189,               4.96e-05,               4.96e-05,               4.96e-05
                    290,                0.61449,                0.39985,                0.97431,                0.97307,                0.96264,                  0.985,                0.69224,                 1.1738,                0.46917,                 1.3761,               4.63e-05,               4.63e-05,               4.63e-05
                    291,                0.58889,                 0.3867,                0.96989,                0.97387,                0.96489,                0.98692,                0.69941,                 1.1553,                0.46459,                 1.3645,                4.3e-05,                4.3e-05,                4.3e-05
                    292,                0.57485,                0.37466,                0.97585,                0.97414,                 0.9457,                0.97815,                0.69276,                  1.173,                0.47656,                 1.3923,               3.97e-05,               3.97e-05,               3.97e-05
                    293,                0.56825,                0.36675,                0.96534,                0.97499,                0.92694,                0.96436,                0.67754,                  1.207,                0.49085,                 1.4253,               3.64e-05,               3.64e-05,               3.64e-05
                    294,                0.55652,                0.35969,                0.95307,                 0.9756,                0.93033,                0.96808,                 0.6793,                 1.2033,                0.48863,                 1.4223,               3.31e-05,               3.31e-05,               3.31e-05
                    295,                  0.566,                0.36988,                0.96351,                0.97137,                0.94116,                0.97408,                  0.683,                 1.2024,                 0.4872,                 1.4244,               2.98e-05,               2.98e-05,               2.98e-05
                    296,                0.56553,                0.36437,                 0.9577,                0.97288,                0.93158,                0.97146,                0.68102,                  1.205,                 0.4866,                 1.4267,               2.65e-05,               2.65e-05,               2.65e-05
                    297,                0.56169,                0.35183,                0.95756,                0.95955,                0.94542,                0.97155,                0.68023,                 1.2047,                0.48518,                 1.4259,               2.32e-05,               2.32e-05,               2.32e-05
                    298,                0.55928,                0.36393,                0.95957,                0.96673,                0.94415,                0.97403,                0.68301,                 1.2039,                0.48752,                 1.4251,               1.99e-05,               1.99e-05,               1.99e-05
                    299,                0.56147,                0.36304,                0.96009,                0.96827,                0.94189,                  0.972,                0.67881,                 1.2102,                0.48756,                  1.432,               1.66e-05,               1.66e-05,               1.66e-05
                    300,                0.55743,                0.36712,                0.96132,                0.98015,                0.92837,                0.96952,                0.67663,                 1.2128,                0.48814,                 1.4371,               1.33e-05,               1.33e-05,               1.33e-05
